time,open,high,low,close,volume,target
2024-01-04 20:45:00,99.6054,100.1225,98.622,100.418,4550,1
2024-01-04 21:00:00,100.7342,100.8981,99.8364,100.0265,1093,0
2024-01-04 21:15:00,101.3674,101.4491,100.9645,99.169,4599,0
2024-01-04 21:30:00,98.9055,98.9397,98.2692,97.9644,3773,0
2024-01-04 21:45:00,99.3967,99.4428,98.6349,100.5049,1744,1
2024-01-04 22:00:00,100.9426,101.391,100.8355,100.6854,4754,0
2024-01-04 22:15:00,100.7189,101.067,100.0989,100.2289,3421,0
2024-01-04 22:30:00,100.2267,100.943,99.4993,98.9287,1043,0
2024-01-04 22:45:00,101.1624,101.5642,100.4708,99.5328,1530,0
2024-01-04 23:00:00,98.9118,99.3999,98.8804,99.9421,1773,1
2024-01-04 23:15:00,98.5209,98.656,97.5753,98.56,2272,0
2024-01-04 23:30:00,99.1335,99.8527,99.1325,99.8546,2247,1
2024-01-04 23:45:00,100.1225,100.4282,100.0268,100.2018,1866,1
2024-01-05 00:00:00,99.2039,99.9675,98.9855,99.9882,3275,1
2024-01-05 00:15:00,99.5128,100.1967,98.8577,98.819,4404,0
2024-01-05 00:30:00,99.025,99.6682,98.5231,99.6719,2335,1
2024-01-05 00:45:00,99.3796,99.3935,99.3606,99.3031,2789,0
2024-01-05 01:00:00,98.9952,99.8117,98.6859,98.739,4686,0
2024-01-05 01:15:00,100.3675,100.9862,100.169,98.65,3933,0
2024-01-05 01:30:00,100.7949,101.4015,100.1058,99.9207,1112,0
2024-01-05 01:45:00,99.5196,100.3553,98.6525,99.2505,3103,0
2024-01-05 02:00:00,99.7927,100.0029,98.9494,102.031,1857,1
2024-01-05 02:15:00,99.419,100.0126,99.2739,100.1168,2051,1
2024-01-05 02:30:00,100.5313,101.5052,100.1947,100.284,4505,0
2024-01-05 02:45:00,100.0891,100.9189,99.9595,99.9556,3450,1
2024-01-05 03:00:00,101.5942,102.5141,100.7379,99.3459,4025,0
2024-01-05 03:15:00,98.9045,99.4281,98.0166,100.8033,1368,1
2024-01-05 03:30:00,100.3625,100.4385,99.5973,100.5249,2014,1
2024-01-05 03:45:00,100.444,101.1066,99.7616,100.6057,4510,1
2024-01-05 04:00:00,99.6396,100.4678,99.1128,100.4199,4373,1
2024-01-05 04:15:00,100.5835,100.87,99.675,98.2079,1480,0
2024-01-05 04:30:00,98.5615,99.022,98.4708,100.5715,3432,1
2024-01-05 04:45:00,102.1188,102.4023,101.2763,99.7753,4853,0
2024-01-05 05:00:00,98.658,98.838,98.2422,100.0258,3861,1
2024-01-05 05:15:00,100.9198,101.7726,100.2831,100.9768,2798,0
2024-01-05 05:30:00,98.8789,99.5574,98.1973,99.716,1716,1
2024-01-05 05:45:00,101.1509,101.6881,100.7302,98.7389,4859,0
2024-01-05 06:00:00,99.6152,100.4437,99.4663,100.4648,2962,1
2024-01-05 06:15:00,100.1584,100.4044,99.4726,102.0691,2190,1
2024-01-05 06:30:00,100.0533,100.7275,99.5467,98.7244,4598,0
2024-01-05 06:45:00,101.1007,102.0504,100.65,100.3352,1657,0
2024-01-05 07:00:00,99.6785,100.4862,98.8144,99.6358,1990,0
2024-01-05 07:15:00,97.0328,97.7342,96.1333,101.2369,1695,1
2024-01-05 07:30:00,99.2399,100.0977,99.0255,100.0047,4981,1
2024-01-05 07:45:00,100.1837,100.5208,99.7159,98.7022,3679,0
2024-01-05 08:00:00,99.5595,99.9189,99.3818,97.9686,4176,0
2024-01-05 08:15:00,100.7698,100.7795,100.1922,101.447,2501,1
2024-01-05 08:30:00,101.0153,101.7093,100.5525,99.9789,1811,0
2024-01-05 08:45:00,99.8522,100.7144,99.1528,99.2525,3013,0
2024-01-05 09:00:00,98.5104,98.9306,97.5994,99.8171,3435,1
2024-01-05 09:15:00,101.3842,102.2684,100.9325,99.9983,2605,0
2024-01-05 09:30:00,101.0831,101.9079,100.122,99.1939,1795,0
2024-01-05 09:45:00,99.7008,100.468,99.455,99.7766,3921,1
2024-01-05 10:00:00,102.1083,102.4718,101.2578,100.7241,1844,0
2024-01-05 10:15:00,99.6511,100.4391,99.0352,98.7451,2008,0
2024-01-05 10:30:00,98.8629,99.4767,98.5094,101.081,1654,1
2024-01-05 10:45:00,99.8441,100.7972,99.7488,99.3673,3887,0
2024-01-05 11:00:00,101.0778,101.2211,100.5298,100.2477,3160,0
2024-01-05 11:15:00,99.0625,99.8582,98.178,101.4823,2963,1
2024-01-05 11:30:00,101.9512,102.3902,101.4349,98.9814,3335,0
2024-01-05 11:45:00,99.1035,99.357,98.884,99.9681,4030,1
2024-01-05 12:00:00,100.9544,100.9857,100.5468,100.4432,1949,0
2024-01-05 12:15:00,100.5445,101.4734,99.5599,100.9259,4069,1
2024-01-05 12:30:00,99.8459,99.8879,99.1482,99.1877,2418,0
2024-01-05 12:45:00,101.0805,101.9435,100.1857,101.4485,1866,1
2024-01-05 13:00:00,98.5002,98.8817,98.4964,98.0608,2535,0
2024-01-05 13:15:00,101.3576,102.2528,101.3164,100.2342,3311,0
2024-01-05 13:30:00,99.9363,100.25,99.3641,98.9244,1230,0
2024-01-05 13:45:00,99.4576,100.1223,99.155,99.8349,1184,1
2024-01-05 14:00:00,100.7492,101.1142,99.9337,100.7907,4831,1
2024-01-05 14:15:00,101.0599,101.395,100.4015,99.7385,4886,0
2024-01-05 14:30:00,100.7698,101.4165,100.3576,101.0177,3945,1
2024-01-05 14:45:00,101.9995,102.775,101.4015,100.1966,3321,0
2024-01-05 15:00:00,101.0807,101.222,100.2725,100.6446,1292,0
2024-01-05 15:15:00,101.2835,101.3679,100.7261,100.5204,2196,0
2024-01-05 15:30:00,99.4601,99.6977,99.3986,97.8778,3782,0
2024-01-05 15:45:00,100.1065,100.2527,99.7416,101.6276,4525,1
2024-01-05 16:00:00,100.563,100.806,100.1297,98.4743,3499,0
2024-01-05 16:15:00,99.9823,100.9057,99.6809,100.2208,3637,1
2024-01-05 16:30:00,100.3016,101.208,99.7392,100.3268,2834,1
2024-01-05 16:45:00,100.4261,101.044,99.7214,98.3391,1211,0
2024-01-05 17:00:00,100.8442,101.7506,100.2047,99.75,4837,0
2024-01-05 17:15:00,99.8984,100.1911,99.5663,99.4283,4666,0
2024-01-05 17:30:00,99.6502,99.7444,98.8431,99.1276,1132,0
2024-01-05 17:45:00,99.1717,99.5374,98.5983,100.3067,1729,1
2024-01-05 18:00:00,99.1083,99.9879,98.6168,100.2302,2223,1
2024-01-05 18:15:00,101.1725,101.2007,100.9859,100.0818,3398,0
2024-01-05 18:30:00,99.9155,100.7905,98.9646,100.2095,1975,1
2024-01-05 18:45:00,100.7869,101.2446,100.6462,98.6422,2798,0
2024-01-05 19:00:00,98.7026,99.447,98.3766,100.4144,4168,1
2024-01-05 19:15:00,98.0618,98.5889,97.4161,98.8148,1706,1
2024-01-05 19:30:00,98.9509,99.0412,98.2205,99.5776,2605,1
2024-01-05 19:45:00,101.1466,101.8804,101.0217,99.4472,1664,0
2024-01-05 20:00:00,101.0681,101.1957,100.1484,98.6099,3881,0
2024-01-05 20:15:00,100.332,101.277,99.3635,100.5741,1260,1
2024-01-05 20:30:00,99.1978,99.7095,98.3473,101.5821,3076,1
2024-01-05 20:45:00,99.8692,100.5145,99.234,99.6768,1776,1
2024-01-05 21:00:00,99.7022,99.7167,99.1577,100.6946,1696,1
2024-01-05 21:15:00,99.655,99.7922,98.6982,99.2196,4414,0
2024-01-05 21:30:00,97.4939,98.3113,96.795,100.5534,4498,1
2024-01-05 21:45:00,99.1421,99.2003,98.2546,101.652,3574,1
2024-01-05 22:00:00,99.8099,99.8519,99.1095,100.7568,3930,1
2024-01-05 22:15:00,101.5164,101.603,101.5013,98.9372,4182,0
2024-01-05 22:30:00,100.1607,100.335,99.9222,100.1036,2536,1
2024-01-05 22:45:00,101.4009,102.1515,100.7735,99.6396,3933,0
2024-01-05 23:00:00,99.6063,100.2714,98.7674,99.7262,3113,1
2024-01-05 23:15:00,99.7473,100.5381,99.0263,101.9039,4906,1
2024-01-05 23:30:00,96.1006,96.8624,95.5225,99.4432,2724,1
2024-01-05 23:45:00,100.4633,100.5281,100.3475,99.2268,3570,0
2024-01-06 00:00:00,100.5471,100.7943,99.9882,100.6807,4577,1
2024-01-06 00:15:00,101.7638,102.6925,101.4196,99.1455,4584,0
2024-01-06 00:30:00,99.5132,100.0486,98.9604,98.9086,4601,0
2024-01-06 00:45:00,100.0942,100.7982,99.5642,97.9303,2582,0
2024-01-06 01:00:00,99.2945,100.2715,98.5086,98.6844,1630,0
2024-01-06 01:15:00,98.8237,99.7506,97.9634,99.3558,4806,1
2024-01-06 01:30:00,99.2869,100.2137,99.2855,99.3255,3324,1
2024-01-06 01:45:00,99.655,100.0654,99.1919,100.4549,4209,1
2024-01-06 02:00:00,101.3554,101.8911,100.6711,100.1779,2851,0
2024-01-06 02:15:00,100.0022,100.0694,99.6474,101.4871,2927,1
2024-01-06 02:30:00,99.2095,99.2572,98.4186,100.5276,1189,1
2024-01-06 02:45:00,100.1419,100.6764,100.1347,99.7031,3297,0
2024-01-06 03:00:00,100.2176,100.4476,100.0527,100.1086,1485,0
2024-01-06 03:15:00,99.3238,99.6761,98.7801,102.2212,2505,1
2024-01-06 03:30:00,101.1432,101.3926,101.0821,100.2071,2602,0
2024-01-06 03:45:00,98.1117,98.5786,97.4417,100.8209,4619,1
2024-01-06 04:00:00,99.7865,100.7138,98.8641,101.4215,1111,1
2024-01-06 04:15:00,100.6651,100.8954,99.8308,99.4868,1352,0
2024-01-06 04:30:00,98.6616,98.7431,97.9615,100.8163,4736,1
2024-01-06 04:45:00,100.3613,101.3146,99.4476,100.4788,2110,1
2024-01-06 05:00:00,101.2929,101.93,100.5701,99.686,4038,0
2024-01-06 05:15:00,100.4537,100.824,99.7557,101.486,4853,1
2024-01-06 05:30:00,98.3098,98.8127,98.3063,99.148,3303,1
2024-01-06 05:45:00,99.2718,99.3687,99.0815,99.7368,4810,1
2024-01-06 06:00:00,101.2323,101.5434,100.5575,99.6855,1964,0
2024-01-06 06:15:00,100.2983,100.3369,99.5115,98.677,3416,0
2024-01-06 06:30:00,99.9901,100.1402,99.0231,101.094,3606,1
2024-01-06 06:45:00,100.4412,100.9155,99.6612,99.7843,4024,0
2024-01-06 07:00:00,100.721,100.8035,100.4534,98.7632,4470,0
2024-01-06 07:15:00,99.2915,99.6149,98.9351,99.3761,1995,0
2024-01-06 07:30:00,99.7096,100.3018,98.912,99.228,1180,0
2024-01-06 07:45:00,100.1429,101.0051,99.6094,101.404,3106,1
2024-01-06 08:00:00,99.456,99.6845,99.216,100.6363,1322,1
2024-01-06 08:15:00,99.8665,100.2293,99.5345,101.2148,2643,1
2024-01-06 08:30:00,101.2979,101.5752,100.9533,100.2104,4661,0
2024-01-06 08:45:00,99.0322,99.3185,98.5603,100.4572,4099,1
2024-01-06 09:00:00,101.9267,102.8868,100.9411,99.0845,3450,0
2024-01-06 09:15:00,101.8793,102.3124,101.5079,100.6867,1911,0
2024-01-06 09:30:00,98.2866,99.096,98.0168,99.6403,3457,1
2024-01-06 09:45:00,99.859,100.0088,99.4671,100.4947,3267,1
2024-01-06 10:00:00,100.3427,100.8041,99.5321,99.8674,1016,0
2024-01-06 10:15:00,99.2391,99.7067,99.1618,98.9321,3339,0
2024-01-06 10:30:00,99.2589,99.8812,98.5058,101.536,3586,1
2024-01-06 10:45:00,99.7626,100.4353,98.8666,99.616,3522,0
2024-01-06 11:00:00,100.7392,101.1315,100.412,102.1586,1324,1
2024-01-06 11:15:00,99.4887,99.687,98.5384,100.1715,4937,1
2024-01-06 11:30:00,101.8267,102.7714,100.9309,100.1146,1244,0
2024-01-06 11:45:00,100.29,100.6604,99.3159,100.6161,4309,1
2024-01-06 12:00:00,99.8974,100.0223,98.9361,100.7141,1854,1
2024-01-06 12:15:00,101.4493,101.991,101.1324,100.701,4603,0
2024-01-06 12:30:00,100.6263,100.8332,99.6881,100.0644,3028,0
2024-01-06 12:45:00,100.3693,101.1701,100.1578,100.5506,2122,1
2024-01-06 13:00:00,99.6689,100.3596,99.0462,99.2864,4062,0
2024-01-06 13:15:00,101.814,102.4139,101.2156,98.8213,1669,0
2024-01-06 13:30:00,100.8118,100.8273,100.5326,101.7922,4336,1
2024-01-06 13:45:00,99.7966,100.2192,98.9697,100.5971,3734,1
2024-01-06 14:00:00,98.4228,98.975,98.3485,100.1022,2061,1
2024-01-06 14:15:00,100.373,101.1368,99.4522,98.5228,4491,0
2024-01-06 14:30:00,98.8563,99.1972,98.7588,101.3154,4765,1
2024-01-06 14:45:00,98.2841,99.2197,97.3547,100.0228,1211,1
2024-01-06 15:00:00,99.7208,100.1672,99.6493,98.7065,2001,0
2024-01-06 15:15:00,100.2815,100.3677,99.5486,99.6784,4309,0
2024-01-06 15:30:00,101.2825,101.7185,101.1346,100.7966,2013,0
2024-01-06 15:45:00,100.2825,101.1236,100.1587,100.2612,2549,0
2024-01-06 16:00:00,100.806,100.9941,100.4579,101.1947,2269,1
2024-01-06 16:15:00,98.7741,99.0966,98.6616,96.6284,1112,0
2024-01-06 16:30:00,99.9775,100.955,99.9458,101.1448,3217,1
2024-01-06 16:45:00,100.1242,100.1976,100.0212,99.4698,1510,0
2024-01-06 17:00:00,100.8622,101.2011,100.7785,100.3839,4492,0
2024-01-06 17:15:00,100.1161,100.5555,99.1863,99.6883,2889,0
2024-01-06 17:30:00,100.8041,101.2854,99.8588,100.5741,3031,0
2024-01-06 17:45:00,99.4958,100.0442,99.2648,100.7442,2782,1
2024-01-06 18:00:00,100.358,101.043,99.7046,101.1089,1041,1
2024-01-06 18:15:00,100.4149,100.8059,100.3385,100.2094,2616,0
2024-01-06 18:30:00,98.7502,98.7847,98.297,100.7636,3038,1
2024-01-06 18:45:00,100.1755,100.5142,99.5641,100.5115,1629,1
2024-01-06 19:00:00,99.6796,99.7009,98.8797,99.3655,2775,0
2024-01-06 19:15:00,98.0959,98.5968,97.2064,99.9755,1387,1
2024-01-06 19:30:00,100.9584,101.8275,100.8738,101.189,1808,1
2024-01-06 19:45:00,99.6381,99.7223,99.1025,97.9356,3408,0
2024-01-06 20:00:00,99.1476,99.5544,98.3387,101.5093,3996,1
2024-01-06 20:15:00,99.6227,100.5358,99.365,99.875,2968,0
2024-01-06 20:30:00,100.1382,100.9685,99.9185,101.0075,1599,1
2024-01-06 20:45:00,101.5079,102.2462,100.5337,99.8267,1174,0
2024-01-06 21:00:00,99.8341,100.5447,99.1371,98.5678,4112,0
2024-01-06 21:15:00,100.4724,100.4801,100.3111,98.4463,3989,0
2024-01-06 21:30:00,101.3736,101.8094,101.1703,99.3559,1028,0
2024-01-06 21:45:00,100.5336,101.4231,99.9371,98.5913,1912,0
2024-01-06 22:00:00,101.0686,101.7908,100.2856,100.81,2561,0
2024-01-06 22:15:00,99.5235,99.8754,98.5703,98.4888,1843,0
2024-01-06 22:30:00,100.771,101.3316,100.2131,98.1509,3705,0
2024-01-06 22:45:00,99.942,100.5612,99.6963,100.865,3667,1
2024-01-06 23:00:00,101.0744,101.938,100.8226,99.763,1461,0
2024-01-06 23:15:00,98.9964,99.545,98.0072,98.9812,1764,1
2024-01-06 23:30:00,99.2204,100.0748,98.3204,99.2869,4768,1
2024-01-06 23:45:00,101.2687,102.0055,100.7096,99.7809,3873,0
2024-01-07 00:00:00,99.8039,100.8006,99.3103,99.8872,4350,1
2024-01-07 00:15:00,99.641,99.9822,99.4479,99.5655,4031,0
2024-01-07 00:30:00,100.0776,100.5933,99.6219,97.3937,2007,0
2024-01-07 00:45:00,99.3105,99.9415,98.5931,99.0748,2330,1
2024-01-07 01:00:00,101.3319,101.3468,101.1101,98.5705,3684,0
2024-01-07 01:15:00,98.7508,99.29,98.4022,99.7372,2201,1
2024-01-07 01:30:00,99.8494,100.3195,99.5122,100.3177,3315,1
2024-01-07 01:45:00,100.347,100.6257,100.2892,99.8972,2004,0
2024-01-07 02:00:00,99.8956,100.5112,99.2369,99.6923,4567,0
2024-01-07 02:15:00,99.1977,99.919,98.9772,99.7643,4183,1
2024-01-07 02:30:00,99.1316,99.8018,98.2248,98.0278,1948,0
2024-01-07 02:45:00,100.4254,101.3318,99.4375,100.7353,1700,1
2024-01-07 03:00:00,98.9695,99.4345,98.9226,100.6844,4648,1
2024-01-07 03:15:00,100.6462,101.3583,99.8369,100.6347,4491,0
2024-01-07 03:30:00,98.4759,98.6554,98.1867,100.1941,2024,1
2024-01-07 03:45:00,99.445,100.0979,98.9318,99.0686,2468,0
2024-01-07 04:00:00,100.0363,100.1683,99.3229,99.6218,2184,0
2024-01-07 04:15:00,98.7478,99.5438,98.054,99.6945,1270,1
2024-01-07 04:30:00,100.652,101.464,99.9986,99.0993,1299,0
2024-01-07 04:45:00,99.9815,100.1208,99.7389,101.4873,4927,1
2024-01-07 05:00:00,98.9639,99.8888,98.9281,100.38,3706,1
2024-01-07 05:15:00,98.4811,98.9702,97.6444,101.6143,2793,1
2024-01-07 05:30:00,98.4344,99.3476,98.0503,100.9669,3324,1
2024-01-07 05:45:00,100.051,100.916,99.1851,100.2541,1538,1
2024-01-07 06:00:00,98.8432,99.1966,98.1513,99.7072,1818,1
2024-01-07 06:15:00,98.6351,99.3641,98.2967,100.1095,4532,1
2024-01-07 06:30:00,99.7688,100.6503,99.4489,99.5036,3925,0
2024-01-07 06:45:00,102.2775,103.2764,101.8561,99.0661,4121,0
2024-01-07 07:00:00,100.2775,100.5309,99.6604,99.0221,3266,0
2024-01-07 07:15:00,100.7629,101.5519,100.2084,100.3061,3130,0
2024-01-07 07:30:00,100.2127,100.5997,99.4423,98.7344,4503,0
2024-01-07 07:45:00,100.783,100.851,99.9896,99.8212,3867,0
2024-01-07 08:00:00,98.6569,98.9377,98.3366,98.5744,2107,0
2024-01-07 08:15:00,99.5695,99.7287,99.2953,101.2206,1548,1
2024-01-07 08:30:00,100.2614,100.9836,99.7481,99.8748,3132,0
2024-01-07 08:45:00,99.9821,100.5274,99.772,99.7793,3285,0
2024-01-07 09:00:00,99.808,99.96,99.3127,100.2523,2255,1
2024-01-07 09:15:00,99.3341,99.9388,98.7852,99.5901,1355,1
2024-01-07 09:30:00,99.7416,99.9024,99.5308,98.6418,2699,0
2024-01-07 09:45:00,99.2258,99.7979,98.6371,99.5301,2308,1
2024-01-07 10:00:00,97.5782,97.9221,96.9368,101.4676,1287,1
2024-01-07 10:15:00,98.8055,99.5641,98.6918,100.2993,2442,1
2024-01-07 10:30:00,100.4757,100.9693,99.6505,101.1328,1570,1
2024-01-07 10:45:00,101.5571,102.381,101.0877,102.5074,2963,1
2024-01-07 11:00:00,101.8136,102.1654,101.4519,100.2579,3818,0
2024-01-07 11:15:00,100.0968,100.5018,99.5387,99.8227,2284,0
2024-01-07 11:30:00,100.8934,101.1664,100.778,101.2835,2820,1
2024-01-07 11:45:00,100.908,101.6017,100.4094,100.0747,2728,0
2024-01-07 12:00:00,99.3077,100.2354,99.2007,98.9677,1938,0
2024-01-07 12:15:00,98.3021,98.3727,98.2018,98.6733,2414,1
2024-01-07 12:30:00,100.0309,100.6148,99.1355,99.3007,1435,0
2024-01-07 12:45:00,98.2378,98.7718,97.6499,100.2603,1115,1
2024-01-07 13:00:00,99.6801,100.5222,98.9397,99.659,4482,1
2024-01-07 13:15:00,100.6081,101.0849,100.4587,99.6163,4497,0
2024-01-07 13:30:00,98.5799,99.2107,98.5224,98.8279,4366,1
2024-01-07 13:45:00,100.0323,100.3304,99.5709,99.516,2588,0
2024-01-07 14:00:00,101.24,101.8568,100.9301,100.0728,1098,0
2024-01-07 14:15:00,100.3615,101.1822,100.2775,98.1724,1184,0
2024-01-07 14:30:00,100.5223,100.641,100.3482,99.1622,2005,0
2024-01-07 14:45:00,100.9067,101.5784,100.3156,102.1596,4991,1
2024-01-07 15:00:00,101.733,101.8503,101.6554,101.1023,4679,0
2024-01-07 15:15:00,100.1514,100.9322,99.2089,101.2933,1484,1
2024-01-07 15:30:00,101.2295,101.7513,101.2186,97.9455,2596,0
2024-01-07 15:45:00,99.9358,100.5437,99.5689,99.8685,4022,0
2024-01-07 16:00:00,99.4538,99.8526,99.0455,100.4801,4061,1
2024-01-07 16:15:00,100.3148,100.7963,100.1199,99.946,4525,0
2024-01-07 16:30:00,99.3942,99.5716,98.6848,100.866,3956,1
2024-01-07 16:45:00,99.4269,100.2466,98.4748,100.3962,2449,1
2024-01-07 17:00:00,99.3923,99.6389,99.0639,100.5775,2222,1
2024-01-07 17:15:00,97.7046,98.307,97.6248,101.0327,4270,1
2024-01-07 17:30:00,100.1055,100.7908,99.8079,98.2668,4975,0
2024-01-07 17:45:00,98.7362,99.032,98.6061,100.3448,4784,1
2024-01-07 18:00:00,99.8927,100.0133,99.0445,98.8299,1430,0
2024-01-07 18:15:00,101.45,101.609,101.1636,100.4389,1627,0
2024-01-07 18:30:00,99.479,99.6215,98.8778,101.3132,1100,1
2024-01-07 18:45:00,99.458,99.9355,99.2021,99.92,3913,1
2024-01-07 19:00:00,101.3639,101.7075,101.326,98.4063,1889,0
2024-01-07 19:15:00,100.5463,100.6941,100.0248,98.6294,3205,0
2024-01-07 19:30:00,100.9765,101.8695,100.2177,99.9536,4351,0
2024-01-07 19:45:00,99.6447,99.9016,98.8017,99.3702,3658,0
2024-01-07 20:00:00,100.7481,100.7484,100.4481,101.6047,2510,1
2024-01-07 20:15:00,99.3138,99.6288,99.2406,99.7078,3024,1
2024-01-07 20:30:00,99.324,99.5818,99.0608,101.8447,4824,1
2024-01-07 20:45:00,100.5962,100.9922,100.1139,99.9888,1872,0
2024-01-07 21:00:00,99.4016,99.6382,98.5051,98.8917,2430,0
2024-01-07 21:15:00,100.7671,101.1052,99.9387,102.2303,1074,1
2024-01-07 21:30:00,102.3917,102.948,102.2084,99.7034,2373,0
2024-01-07 21:45:00,98.3138,98.3812,97.7661,101.4965,3980,1
2024-01-07 22:00:00,99.2478,99.3161,98.6891,101.4811,3193,1
2024-01-07 22:15:00,101.1201,101.375,100.7366,99.8519,4278,0
2024-01-07 22:30:00,99.8549,100.2956,99.2751,100.6967,2234,1
2024-01-07 22:45:00,101.1611,101.6881,100.2296,100.9876,4282,0
2024-01-07 23:00:00,98.9899,99.294,98.8829,101.3902,4560,1
2024-01-07 23:15:00,100.3313,100.3601,99.3922,99.7386,4607,0
2024-01-07 23:30:00,99.8494,100.7349,99.3124,98.9238,3543,0
2024-01-07 23:45:00,100.1404,100.4255,99.4166,101.1678,4718,1
2024-01-08 00:00:00,100.3311,100.8317,99.98,100.595,4954,1
2024-01-08 00:15:00,98.78,98.8766,98.7313,98.1402,2411,0
2024-01-08 00:30:00,98.9259,99.0687,98.723,101.0716,4017,1
2024-01-08 00:45:00,101.3992,102.0733,101.2142,98.6254,4312,0
2024-01-08 01:00:00,100.2932,100.5316,99.8076,99.6475,2928,0
2024-01-08 01:15:00,100.1063,100.7179,99.6227,99.413,4753,0
2024-01-08 01:30:00,99.9559,100.481,99.3401,99.7244,4333,0
2024-01-08 01:45:00,100.3565,100.8882,99.8142,99.9714,1594,0
2024-01-08 02:00:00,98.8441,99.744,97.9462,99.0706,4515,1
2024-01-08 02:15:00,99.001,99.4739,98.1771,101.0311,2890,1
2024-01-08 02:30:00,101.3045,102.2183,100.47,100.5634,2636,0
2024-01-08 02:45:00,100.1513,100.7526,99.5168,100.6462,2818,1
2024-01-08 03:00:00,100.8503,101.5926,99.8819,101.2791,1162,1
2024-01-08 03:15:00,99.3943,99.8653,98.402,101.2668,4476,1
2024-01-08 03:30:00,101.3767,102.011,101.3748,100.2098,2947,0
2024-01-08 03:45:00,100.3453,101.2444,99.8446,100.2005,2430,0
2024-01-08 04:00:00,100.4812,101.0712,100.3032,99.4391,3735,0
2024-01-08 04:15:00,100.5487,101.2464,99.6252,100.4144,1706,0
2024-01-08 04:30:00,99.203,99.397,98.9506,99.7086,2615,1
2024-01-08 04:45:00,98.1343,98.2129,97.3023,98.2666,1622,1
2024-01-08 05:00:00,98.9252,99.8781,98.5307,100.4577,3693,1
2024-01-08 05:15:00,101.6305,101.8137,101.5608,98.9757,4740,0
2024-01-08 05:30:00,101.3007,101.6141,100.8606,101.4882,2119,1
2024-01-08 05:45:00,99.6531,100.0607,98.9862,101.8584,3323,1
2024-01-08 06:00:00,99.6983,100.5153,99.0732,100.7613,3420,1
2024-01-08 06:15:00,101.0366,101.3333,100.5329,98.9665,1051,0
2024-01-08 06:30:00,99.8316,99.9888,99.6635,100.0963,2007,1
2024-01-08 06:45:00,98.7007,99.1282,97.7108,98.9883,3111,1
2024-01-08 07:00:00,101.2655,102.0907,100.5901,99.2526,4410,0
2024-01-08 07:15:00,100.4772,100.5212,99.7994,99.1038,4136,0
2024-01-08 07:30:00,97.4837,98.0173,97.3227,99.8817,2206,1
2024-01-08 07:45:00,99.6868,100.3908,98.8152,100.1049,3688,1
2024-01-08 08:00:00,100.1437,100.6102,99.9168,99.9277,1858,0
2024-01-08 08:15:00,100.4812,101.3537,99.964,100.3117,2853,0
2024-01-08 08:30:00,100.1522,100.5334,100.0913,98.9841,4921,0
2024-01-08 08:45:00,99.3643,100.0713,98.7356,101.1279,3504,1
2024-01-08 09:00:00,99.8842,100.053,99.2114,101.0575,1284,1
2024-01-08 09:15:00,100.2948,100.4311,99.4056,99.3875,3331,0
2024-01-08 09:30:00,99.732,100.366,99.0282,100.4301,2226,1
2024-01-08 09:45:00,99.6281,100.0582,98.7932,99.3562,1398,0
2024-01-08 10:00:00,101.2521,101.792,100.9292,99.167,3537,0
2024-01-08 10:15:00,99.0534,99.67,98.1163,99.9464,4762,1
2024-01-08 10:30:00,99.6505,99.9318,99.455,100.9464,4466,1
2024-01-08 10:45:00,97.9687,98.4574,97.9474,99.7581,1520,1
2024-01-08 11:00:00,100.541,101.382,99.8057,100.2828,4024,0
2024-01-08 11:15:00,100.8283,100.9188,100.0252,100.291,2133,0
2024-01-08 11:30:00,100.5485,101.1197,99.6989,98.665,4143,0
2024-01-08 11:45:00,100.9177,101.7459,100.7239,97.1551,1543,0
2024-01-08 12:00:00,100.4407,100.4614,99.5374,98.5706,4867,0
2024-01-08 12:15:00,100.3425,101.058,99.7066,99.3923,3076,0
2024-01-08 12:30:00,100.4739,100.6757,100.4045,99.1933,3885,0
2024-01-08 12:45:00,99.7327,100.065,98.7884,99.0468,3848,0
2024-01-08 13:00:00,101.1883,101.1921,100.8398,98.1847,1028,0
2024-01-08 13:15:00,99.6514,99.9925,99.4643,100.2217,1932,1
2024-01-08 13:30:00,98.5376,99.3728,98.1469,101.0446,2680,1
2024-01-08 13:45:00,100.8498,100.93,100.1131,101.3646,1356,1
2024-01-08 14:00:00,101.8507,102.7676,101.2781,100.5614,4599,0
2024-01-08 14:15:00,99.0398,99.4699,98.22,99.2355,3668,1
2024-01-08 14:30:00,99.8984,100.3929,99.3234,100.523,2208,1
2024-01-08 14:45:00,99.3146,99.5997,98.4373,98.1483,2184,0
2024-01-08 15:00:00,99.6194,100.5548,99.3839,100.8816,4247,1
2024-01-08 15:15:00,100.0461,100.2441,99.6082,100.8725,1799,1
2024-01-08 15:30:00,98.7582,99.5373,98.2328,99.1341,4985,1
2024-01-08 15:45:00,99.7223,100.2487,99.6092,100.289,2041,1
2024-01-08 16:00:00,98.534,98.8492,97.8349,100.3107,1985,1
2024-01-08 16:15:00,99.4318,100.1102,98.7631,100.1393,3084,1
2024-01-08 16:30:00,98.8139,99.6068,98.5141,101.802,4621,1
2024-01-08 16:45:00,98.9409,99.8195,98.4667,100.1425,3609,1
2024-01-08 17:00:00,98.2801,98.3421,97.3144,98.7946,3537,1
2024-01-08 17:15:00,101.2194,101.2379,100.5349,98.8117,1930,0
2024-01-08 17:30:00,100.5091,100.7806,99.8809,101.1226,3176,1
